date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,is_friendly,match_id,home_form_goals_scored_8,away_form_goals_scored_8,home_form_goals_conceded_8,away_form_goals_conceded_8,home_form_win_rate_8,away_form_win_rate_8,home_form_clean_sheet_rate_8,away_form_clean_sheet_rate_8
2016-09-06,Canada,El Salvador,3.0,1.0,FIFA World Cup qualification,Vancouver,Canada,False,False,4019,0.7148870166301617,0.7693278464136009,1.3835043190279146,1.7907192764133932,0.2181065021641399,0.1991131928319942,0.2958682761214998,0.1991131928319942
2016-09-06,Chile,Bolivia,3.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,False,4020,2.346107278058674,0.8007098795431876,0.9407287648610139,2.4729227710655914,0.540799894926884,0.0660975078637559,0.4508446436626975,0.0
2016-09-06,China PR,Iran,0.0,0.0,FIFA World Cup qualification,Shenyang,China PR,False,False,4021,2.8835755467568167,3.1627186312355846,0.7100330850024128,0.1991131928319942,0.5096131082879116,0.9085155600501649,0.7023326783659722,0.8008868071680058
2016-09-06,Costa Rica,Panama,3.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,False,4022,1.3679409843536714,1.5008941432354763,1.1156256408376388,1.7046745357522168,0.632926365819031,0.5181954707380162,0.5065312046444121,0.4830578484735466
2016-09-06,Cyprus,Belgium,0.0,3.0,FIFA World Cup qualification,Nicosia,Cyprus,False,False,4023,1.5406692985285448,2.0876359216128915,1.7666392570741216,1.0030523647240908,0.3606459762710826,0.6861883654336485,0.07776177395735989,0.5169421515264534
2016-09-06,Faroe Islands,Hungary,0.0,0.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,False,4024,0.5948967913675464,1.6001998880538744,1.7631035632711984,1.984238363623645,0.1853905268395189,0.39183276291005487,0.07776177395735989,0.2181065021641399
2016-09-06,Gibraltar,Greece,1.0,4.0,FIFA World Cup qualification,Faro,Portugal,True,False,4025,0.3589239217017008,1.1076157290504929,4.146141434443718,1.6961513510107633,0.0660975078637559,0.20618288168419255,0.10762875288215902,0.24045157196666428
2016-09-06,Iraq,Saudi Arabia,1.0,2.0,FIFA World Cup qualification,Shah Alam,Malaysia,True,False,4026,1.4058403404624602,2.8245299741105034,1.3430494655962562,0.26673988938139886,0.3796392856032283,0.7171157976862773,0.3018775116458684,0.7332601106186012
2016-09-06,Jamaica,Haiti,0.0,2.0,FIFA World Cup qualification,Kingston,Jamaica,False,False,4027,0.16924621390719508,0.226728905974189,1.909254152234863,2.2503229264884705,0.07776177395735989,0.07776177395735989,0.07776177395735989,0.16924621390719508
2016-09-06,Maldives,Laos,4.0,0.0,AFC Asian Cup qualification,Malé,Maldives,False,False,4028,1.334188319244817,0.3138116345663516,2.399982475389323,4.303687181053536,0.2928264138379449,0.0,0.0,0.0
2016-09-06,Mexico,Honduras,0.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,False,4029,1.892095377643755,1.2046702080862863,1.6895669126041266,1.166431252663326,0.6757774185516072,0.3814383311157562,0.3619657839852557,0.17525544943156368
2016-09-06,Peru,Ecuador,2.0,1.0,FIFA World Cup qualification,Lima,Peru,False,False,4030,1.283912202294895,1.4696686133833121,0.6985446358844322,1.7183780439722955,0.4627787665831806,0.215064639880585,0.6380342160147443,0.2565958848989881
2016-09-06,Qatar,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Doha,Qatar,False,False,4031,2.424547841983462,2.0540020458718726,0.9184002101462322,0.3120125890538237,0.6185616688842438,1.0,0.540799894926884,0.6879874109461763
2016-09-06,Sweden,Netherlands,1.0,1.0,FIFA World Cup qualification,Solna,Sweden,False,False,4032,1.0220586978879027,1.536189251689825,1.1556683718983773,1.5910070084262802,0.2768749667893541,0.3606459762710826,0.16924621390719508,0.1853905268395189
2016-09-06,Switzerland,Portugal,2.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False,False,4033,1.4280844320375992,1.3651260231098026,0.6428685773432532,0.615712672484422,0.39183276291005487,0.5741579011938168,0.5009907044778625,0.599544833279896
2016-09-06,Syria,South Korea,0.0,0.0,FIFA World Cup qualification,Paroi,Malaysia,True,False,4034,1.690739980444646,3.0493042678160496,1.5825279682451971,0.4123657633683851,0.45213041622091776,0.9339024921362441,0.2828842023137227,0.7938171183158075
2016-09-06,Thailand,Japan,0.0,2.0,FIFA World Cup qualification,Bangkok,Thailand,False,False,4035,1.894376182345768,3.2100090560788965,1.128142323825498,1.0608109262651706,0.44046615012731377,0.6185616688842438,0.33283739724515476,0.4695945368674147
2016-09-06,United Arab Emirates,Australia,0.0,1.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,False,4036,1.7743730427861424,3.7245603033385626,1.1786412450578951,0.35822432933123405,0.4830578484735466,0.9085155600501649,0.1853905268395189,0.7332601106186012
2016-09-06,Uruguay,Paraguay,4.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,False,4037,1.2423688730266607,1.1150828289639223,1.050180095971118,1.2214582626345187,0.3606459762710826,0.28394465564155247,0.3606459762710826,0.12662206221430475
2016-09-06,United States,Trinidad and Tobago,4.0,0.0,FIFA World Cup qualification,Jacksonville,United States,False,False,4038,2.228297958670288,2.660783913279359,1.0532695876279046,1.3470823782777819,0.5980156445942474,0.4979488421943077,0.47139358237994267,0.24135295729531958
2016-09-06,Venezuela,Argentina,2.0,2.0,FIFA World Cup qualification,Mérida,Venezuela,False,False,4039,0.8715788922731673,2.3765666806466124,1.982108524416797,0.20438383617166464,0.23425081509646378,0.8247445505684363,0.23425081509646378,0.7956161638283354
2016-09-06,Guatemala,Saint Vincent and the Grenadines,9.0,3.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,False,4040,1.5073859090410917,0.5546853540633163,1.4725043486800735,3.8209669174229743,0.367073634180969,0.0660975078637559,0.367073634180969,0.0660975078637559
2016-10-05,Curacao,Antigua and Barbuda,3.0,0.0,CFU Caribbean Cup qualification,Willemstad,Curaçao,False,False,4041,2.6952534569381843,1.1313274282834151,0.9029750598836153,1.3491732315233105,0.5304054631325853,0.4095062645280274,0.2722803895479484,0.12662206221430475
2016-10-05,Trinidad and Tobago,Dominican Republic,4.0,0.0,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,False,False,4042,2.14930056291907,1.4377851488011217,1.9697515482728845,1.8809753774964246,0.367073634180969,0.4729227710655914,0.1489671320168291,0.17525544943156368
2016-10-06,Austria,Wales,2.0,2.0,FIFA World Cup qualification,Vienna,Austria,False,False,4043,1.5621053949891266,2.100344247240106,1.0706685588329596,0.7602086847369867,0.5491553563373025,0.7332601106186012,0.322693392762744,0.5065312046444121
2016-10-06,Brazil,Bolivia,5.0,0.0,FIFA World Cup qualification,Natal,Brazil,False,False,4044,2.361271498568867,0.4558718708749394,0.8202645037297165,2.6081672370899454,0.5741579011938168,0.0,0.3489817101774786,0.0
2016-10-06,China PR,Syria,0.0,1.0,FIFA World Cup qualification,Xi'an,China PR,False,False,4045,2.451039214743294,1.4371289833779488,0.603528122252051,1.17660012795584,0.4331711420447249,0.38431085378778007,0.7469827766110764,0.4466344536508568
2016-10-06,Ecuador,Chile,3.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,False,4046,1.2868525580074304,2.3880083046656804,1.8168042190606437,0.7434365684476694,0.12662206221430475,0.6096799106878514,0.2181065021641399,0.5894008287974853
2016-10-06,Iceland,Finland,3.0,2.0,FIFA World Cup qualification,Reykjavík,Iceland,False,False,4047,1.4391803775690937,0.8424180521864089,1.7671193055900107,0.8435109588608962,0.2755891942311338,0.23425081509646378,0.0,0.23425081509646378
2016-10-06,Republic of Ireland,Georgia,1.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,False,4048,1.171045259419723,1.0849356120652316,1.4603283914414573,1.6753500636149012,0.24045157196666428,0.2565958848989881,0.24045157196666428,0.2565958848989881
2016-10-06,Italy,Spain,1.0,1.0,FIFA World Cup qualification,Turin,Italy,False,False,4049,1.7361520628056164,2.7545541686584736,0.6519196751511767,0.6484451628967856,0.6981224883541316,0.6757774185516072,0.3480803248488233,0.6757774185516072
2016-10-06,Japan,Iraq,2.0,1.0,FIFA World Cup qualification,Saitama,Japan,False,False,4050,2.9723248159828697,1.4011471710772836,0.901689287325395,1.3292262823884327,0.6757774185516072,0.322693392762744,0.5491553563373025,0.2565958848989881
2016-10-06,South Korea,Qatar,3.0,2.0,FIFA World Cup qualification,Suwon,South Korea,False,False,4051,2.591908627643642,1.2181224404230548,0.35051089886312736,0.9868230603084899,0.7938171183158075,0.4695945368674147,0.8247445505684363,0.4034970290036588
2016-10-06,Kosovo,Croatia,0.0,6.0,FIFA World Cup qualification,Shkodër,Albania,True,False,4052,1.0,1.189759784850534,1.0,0.9158446032887066,0.0,0.4258420988061832,0.0,0.2768749667893541
2016-10-06,Liechtenstein,Albania,0.0,2.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,False,4053,0.15758194781359108,0.9105074714464259,4.055068916802975,0.8914698617891856,0.0660975078637559,0.4890670839979152,0.0660975078637559,0.3489817101774786
2016-10-06,North Macedonia,Israel,1.0,2.0,FIFA World Cup qualification,Skopje,North Macedonia,False,False,4054,0.3754290955913876,1.0524049146110566,1.4152382860404091,1.99275687477906,0.0,0.10762875288215902,0.17525544943156368,0.23425081509646378
2016-10-06,Moldova,Serbia,0.0,3.0,FIFA World Cup qualification,Chișinău,Moldova,False,False,4055,0.24045157196666428,1.3080458151694114,2.147155062672635,1.592680893358848,0.0,0.2755891942311338,0.0,0.2755891942311338
2016-10-06,Paraguay,Colombia,0.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,False,4056,0.947820404619334,1.1763483561060508,1.8067881682919187,1.01782498160386,0.24135295729531958,0.46808186326950857,0.10762875288215902,0.4979488421943077
2016-10-06,Peru,Argentina,2.0,2.0,FIFA World Cup qualification,Lima,Peru,False,False,4057,1.5036911353190459,2.3200816785496206,0.6313971771333823,0.5860920241143,0.599544833279896,0.6448499862989784,0.5423290836125326,0.6200908575698926
2016-10-06,Saudi Arabia,Australia,2.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,False,4058,2.419936069572965,3.091144731101008,0.4329117876583815,0.3044906799315489,0.7595484280333358,0.92223822604264,0.5670882123416185,0.773271094025811
2016-10-06,Turkey,Ukraine,2.0,2.0,FIFA World Cup qualification,Konya,Turkey,False,False,4059,1.146674243064985,0.6289755301935337,0.8458038478127404,1.1180072464175428,0.45213041622091776,0.15758194781359108,0.45213041622091776,0.15758194781359108
2016-10-06,United Arab Emirates,Thailand,3.0,1.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,False,4060,1.4520342046840284,1.4978539916255178,1.0956621766150185,1.3712867386200585,0.41059917120251466,0.31821334592402417,0.15758194781359108,0.226728905974189
2016-10-06,Uruguay,Venezuela,3.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,False,4061,1.8245621871252393,1.097024940116385,0.7802873182070653,1.928609364070085,0.5127319615146126,0.1991131928319942,0.5127319615146126,0.1991131928319942
2016-10-06,Uzbekistan,Iran,0.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,False,4062,1.8959017389910915,2.3512135464450914,0.2652107006957501,0.16924621390719508,1.0,0.7160553443584476,0.73478929930425,0.8307537860928049
2016-10-07,Belgium,Bosnia and Herzegovina,4.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False,False,4063,2.336856296739343,2.4152577155554003,0.8525945100154771,1.0170314706756607,0.7332601106186012,0.6167820528867072,0.5894008287974853,0.35004216350530837
2016-10-07,Estonia,Gibraltar,4.0,0.0,FIFA World Cup qualification,Tallinn,Estonia,False,False,4064,0.2099567896848717,0.3989024517622532,1.7622126803830789,4.292768864329738,0.1438592818211158,0.0,0.3191147312526795,0.09148443994983517
2016-10-07,France,Bulgaria,4.0,1.0,FIFA World Cup qualification,Saint-Denis,France,False,False,4065,1.4340206445117314,1.442007423062794,0.602225834606088,2.8544728394503083,0.5270772289344086,0.3989024517622532,0.5243962276082167,0.19271957007806065
2016-10-07,Ghana,Uganda,0.0,0.0,FIFA World Cup qualification,Tamale,Ghana,False,False,4066,1.6922618019582032,0.8859435892079546,0.3989024517622532,0.3018775116458684,0.5533655463491431,0.632926365819031,0.6010975482377469,0.6981224883541316
2016-10-07,Greece,Cyprus,2.0,0.0,FIFA World Cup qualification,Piraeus,Greece,False,False,4067,1.766204896429689,1.2533860220650705,1.535545766674956,2.007826250197196,0.3814383311157562,0.3065490798304202,0.20438383617166464,0.0660975078637559
2016-10-07,Hungary,Switzerland,2.0,3.0,FIFA World Cup qualification,Budapest,Hungary,False,False,4068,1.247804141477408,1.4576888855477668,1.6304197273959056,0.4340725273733802,0.2768749667893541,0.4830578484735466,0.3915734085237115,0.6320249804903757
2016-10-07,Latvia,Faroe Islands,0.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,False,4069,0.8886208653893638,0.5056622726624144,0.8837723695799938,1.442455147096326,0.3551500137010216,0.15758194781359108,0.3814383311157562,0.2722803895479484
2016-10-07,Luxembourg,Sweden,0.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,False,4070,1.0766882967978642,1.0187498932047172,3.0808971422718034,0.9637694710610432,0.10762875288215902,0.23534372177095098,0.10762875288215902,0.1438592818211158
2016-10-07,Netherlands,Belarus,4.0,1.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,False,4071,1.5119437456205436,0.6653635572423173,1.4461730754781457,0.6904249961449398,0.3065490798304202,0.3533509681884937,0.15758194781359108,0.65702752534689
2016-10-07,Portugal,Andorra,6.0,0.0,FIFA World Cup qualification,Aveiro,Portugal,False,False,4072,1.047991356274947,0.24045157196666428,0.8795386532959513,2.801169687826551,0.4318513343305518,0.0,0.5096131082879116,0.0
2016-10-08,Armenia,Romania,0.0,5.0,FIFA World Cup qualification,Yerevan,Armenia,False,False,4073,0.3728394535779091,0.8961427745116386,1.6349077747747562,0.87513402751103,0.0,0.10762875288215902,0.1489671320168291,0.2514880347032748
2016-10-08,Azerbaijan,Norway,1.0,0.0,FIFA World Cup qualification,Baku,Azerbaijan,False,False,4074,0.763917686044351,0.7778656712672167,1.11675392720598,1.3712708003611436,0.28394465564155247,0.2768749667893541,0.4830578484735466,0.34297247465311
2016-10-08,Burkina Faso,South Africa,1.0,1.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,False,4075,1.1531802364559185,2.2555430195844455,0.4669135355412227,0.9878065226931735,0.6817866540759758,0.4979488421943077,0.6245709044086124,0.2652107006957501
2016-10-08,DR Congo,Libya,4.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,False,4076,2.133911057649687,1.5960613939510495,0.5668288579552752,0.7577493825208079,0.6757774185516072,0.5542632065330158,0.4331711420447249,0.4466344536508568
2016-10-08,Dominican Republic,Martinique,1.0,2.0,CFU Caribbean Cup qualification,San Cristóbal,Dominican Republic,False,False,4077,1.165934494796761,1.9827792954809316,2.3111948342403457,0.8890089777637116,0.40198435540575267,0.65702752534689,0.1489671320168291,0.48177207591532634
2016-10-08,England,Malta,2.0,0.0,FIFA World Cup qualification,London,England,False,False,4078,1.3044830919182617,0.525524513976558,0.5847617139595911,2.1780824949252637,0.5681486656694483,0.0,0.5904937354719726,0.0
2016-10-08,French Guiana,Saint Kitts and Nevis,1.0,0.0,CFU Caribbean Cup qualification,Cayenne,French Guiana,False,False,4079,2.08502298415539,1.9374029112697189,1.3602775273004326,0.901202455070538,0.5243962276082167,0.8008868071680058,0.3551500137010216,0.65702752534689
2016-10-08,Gabon,Morocco,0.0,0.0,FIFA World Cup qualification,Franceville,Gabon,False,False,4080,0.8534756551116072,1.4945292486834174,0.8488781634429529,0.2828842023137227,0.40529607451618677,0.7171157976862773,0.3915734085237115,0.7171157976862773
2016-10-08,Germany,Czech Republic,3.0,0.0,FIFA World Cup qualification,Hamburg,Germany,False,False,4081,1.5427292802367116,0.9085390863223668,0.5655755387437124,1.3171528925961944,0.5842929786017721,0.2514880347032748,0.6096799106878514,0.20618288168419255
2016-10-08,Ivory Coast,Mali,3.0,1.0,FIFA World Cup qualification,Bouaké,Ivory Coast,False,False,4082,1.2161929262489264,2.3489686863458124,0.4475358389795121,0.6730964172254152,0.4493154549770487,0.8307537860928049,0.5524641610204879,0.6245709044086124
2016-10-08,Montenegro,Kazakhstan,5.0,0.0,FIFA World Cup qualification,Podgorica,Montenegro,False,False,4083,1.1418649898179734,0.9103146055626927,1.4219077782684286,1.4486198185795438,0.23425081509646378,0.17525544943156368,0.23425081509646378,0.3018775116458684
2016-10-08,Northern Ireland,San Marino,4.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,False,4084,0.6441113941142802,0.12662206221430475,0.6671950561015028,3.1480198700305166,0.20438383617166464,0.0,0.3328049438984973,0.0660975078637559
2016-10-08,Poland,Denmark,3.0,2.0,FIFA World Cup qualification,Warsaw,Poland,False,False,4085,1.2424134106231493,1.566011820754874,0.9465451345016496,0.8579203341764208,0.2958682761214998,0.3814383311157562,0.32573525504629897,0.525297612936872
2016-10-08,Scotland,Lithuania,1.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,False,False,4086,3.257778085030363,1.242250617479192,1.160858299150119,1.5518128313912927,0.525297612936872,0.24045157196666428,0.24135295729531958,0.1489671320168291
2016-10-08,Senegal,Cape Verde,2.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False,False,4087,2.173726260745915,1.1839745075884565,0.39803351978025536,1.04133837913467,0.9085155600501649,0.4267434841348385,0.6934509201695798,0.10762875288215902
2016-10-08,Slovenia,Slovakia,1.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,False,4088,1.3276970937027839,0.7268106371101092,1.4247620751791135,1.3345594518145365,0.2181065021641399,0.2181065021641399,0.2181065021641399,0.215064639880585
2016-10-08,Suriname,Guyana,3.0,2.0,CFU Caribbean Cup qualification,Paramaribo,Suriname,False,False,4089,1.1093531880584224,2.953950818977841,1.242481243663661,2.240030235153898,0.34450166333875876,0.28394465564155247,0.31821334592402417,0.2976673216340277
2016-10-08,Taiwan,Timor-Leste,2.0,1.0,AFC Asian Cup qualification,Kaohsiung,Taiwan,False,False,4090,0.9458366150567272,0.0,2.3341113283016712,5.284756759433269,0.20618288168419255,0.0,0.20618288168419255,0.0
2016-10-09,Albania,Spain,0.0,2.0,FIFA World Cup qualification,Shkodër,Albania,False,False,4091,1.1862971140978469,2.4913710433597025,0.7577493825208079,0.7573612701464602,0.6218899030824204,0.5182279240846737,0.4466344536508568,0.5182279240846737
2016-10-09,Algeria,Cameroon,1.0,1.0,FIFA World Cup qualification,Blida,Algeria,False,False,4092,4.3549095239207904,1.2591779388991795,0.8342541121218222,0.2532441244286095,0.7595484280333358,0.6167820528867072,0.5551645918616711,0.8733779377856953
2016-10-09,Congo,Egypt,1.0,2.0,FIFA World Cup qualification,Brazzaville,Congo,False,False,4093,1.6153673946037443,1.5952916874808623,1.2298032216044015,0.4782169406774638,0.4830578484735466,0.599544833279896,0.20618288168419255,0.599544833279896
2016-10-09,Finland,Croatia,0.0,1.0,FIFA World Cup qualification,Tampere,Finland,False,False,4094,1.1284211077268327,2.248393107228109,1.2793500784001468,0.6661021494270155,0.1991131928319942,0.5681486656694483,0.1991131928319942,0.4415266034551435
2016-10-09,Iceland,Turkey,2.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,False,False,4095,1.729486202617922,1.3308559882894295,1.802051409751509,1.0751161523250221,0.4404336967806563,0.38431085378778007,0.0,0.38431085378778007
2016-10-09,Israel,Liechtenstein,2.0,1.0,FIFA World Cup qualification,Jerusalem,Israel,False,False,4096,1.306909940787783,0.07776177395735989,1.731477580193816,3.859174342650914,0.2976673216340277,0.0,0.1991131928319942,0.0
2016-10-09,North Macedonia,Italy,2.0,3.0,FIFA World Cup qualification,Skopje,North Macedonia,False,False,4097,0.525297612936872,1.513363490016389,1.5029525431343476,0.7041317238785002,0.0,0.5372212334168194,0.1489671320168291,0.2958682761214998
2016-10-09,Moldova,Republic of Ireland,1.0,3.0,FIFA World Cup qualification,Chișinău,Moldova,False,False,4098,0.20438383617166464,1.1453884705067645,2.387447566640125,1.1289133693568538,0.0,0.4105667178558572,0.0,0.4105667178558572
2016-10-09,Serbia,Austria,3.0,2.0,FIFA World Cup qualification,Belgrade,Serbia,False,False,4099,1.7303875879465775,1.6839724674249503,1.1852301143024433,1.3224340383764006,0.4404336967806563,0.41059917120251466,0.4404336967806563,0.2181065021641399
2016-10-09,Tunisia,Guinea,2.0,0.0,FIFA World Cup qualification,Monastir,Tunisia,False,False,4100,2.4041263858198016,0.9547183732531197,0.5491553563373025,0.5341793711332645,0.773271094025811,0.5542632065330158,0.4508446436626975,0.5319181367304915
2016-10-09,Ukraine,Kosovo,3.0,0.0,FIFA World Cup qualification,Kraków,Poland,True,False,4101,0.8346292006645037,0.45945945945945943,1.3626719228232964,3.7027027027027026,0.07776177395735989,0.0,0.07776177395735989,0.0
2016-10-09,Wales,Georgia,1.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False,False,4102,2.0852926101540903,0.9221952702554469,1.0585431453948237,1.4054989090200884,0.5670882123416185,0.2181065021641399,0.37436864226355787,0.2181065021641399
2016-10-09,Zambia,Nigeria,1.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False,False,4103,1.1697830131337046,0.8961127017718628,1.1715050677030865,0.47974612936311256,0.215064639880585,0.3989024517622532,0.19271957007806065,0.5980156445942474
2016-10-10,Andorra,Switzerland,1.0,2.0,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,False,4104,0.20438383617166464,1.8575841977681795,3.337177116336761,0.6689616482673731,0.0,0.6167820528867072,0.0,0.5372212334168194
2016-10-10,Belarus,Luxembourg,1.0,1.0,FIFA World Cup qualification,Barysaw,Belarus,False,False,4105,0.7717419053401623,0.9151850522781844,1.2430441284073914,2.656396807562648,0.3003483229602196,0.09148443994983517,0.5584733965448565,0.09148443994983517
2016-10-10,Bhutan,Bangladesh,3.0,1.0,AFC Asian Cup qualification,Thimphu,Bhutan,False,False,4106,0.45813965174528637,0.41437069859631226,3.1243677542677135,2.7829580543641157,0.0,0.10762875288215902,0.20618288168419255,0.3138116345663516
2016-10-10,Bosnia and Herzegovina,Cyprus,2.0,0.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,False,4107,1.8844204131695128,0.7844637103343473,1.6892082768110819,2.119018076036002,0.46808186326950857,0.20438383617166464,0.24135295729531958,0.0
2016-10-10,Estonia,Greece,0.0,2.0,FIFA World Cup qualification,Tallinn,Estonia,False,False,4108,0.8908290346005261,1.913639925333621,1.4978807783256172,1.2490310199895203,0.2722803895479484,0.5304054631325853,0.4212475215647775,0.3799091424301074
2016-10-10,Faroe Islands,Portugal,0.0,6.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,False,4109,0.7859958134472449,2.071707061254668,1.226086875031877,0.6914249736173661,0.28394465564155247,0.5732565158651615,0.3814383311157562,0.6393540237289175
2016-10-10,Gibraltar,Belgium,0.0,6.0,FIFA World Cup qualification,Faro,Portugal,True,False,4110,0.2828842023137227,2.586327852228442,4.417402179732854,0.668522451828963,0.0,0.773271094025811,0.07776177395735989,0.7071735861620552
2016-10-10,Latvia,Hungary,0.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,False,4111,0.7553277355809593,1.3044506385716044,1.051206514142995,1.7796738866023272,0.3018775116458684,0.23534372177095098,0.3242225814483928,0.33283739724515476
2016-10-10,Netherlands,France,0.0,1.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,False,4112,1.772786420409077,1.931283311203357,1.4354299958406163,0.6618919594151749,0.4105667178558572,0.5980156445942474,0.07776177395735989,0.4457367934669842
2016-10-10,Sweden,Bulgaria,3.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,False,4113,0.9597545275398172,1.3757063096033748,0.8192040504018867,3.251033440269532,0.35004216350530837,0.2828842023137227,0.2722803895479484,0.10762875288215902
2016-10-11,Argentina,Paraguay,0.0,1.0,FIFA World Cup qualification,Córdoba,Argentina,False,False,4114,2.2720694267671773,0.6932815805580488,0.8543611021813475,1.6857699430481308,0.4919396066699391,0.1489671320168291,0.5270772289344086,0.09148443994983517
2016-10-11,Australia,Japan,1.0,1.0,FIFA World Cup qualification,Melbourne,Australia,False,False,4115,2.871290139751664,2.7702932119012464,0.6711828413102017,0.9726187759107782,0.7277196104520516,0.7244108057688662,0.6010975482377469,0.41059917120251466
2016-10-11,Bolivia,Ecuador,2.0,2.0,FIFA World Cup qualification,La Paz,Bolivia,False,False,4116,0.331308208559506,1.6000075559905085,3.135490796579031,1.4319178228331622,0.0,0.3138116345663516,0.0,0.3915734085237115
2016-10-11,Chile,Peru,2.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,False,4117,1.9736241772816356,1.578137465021189,1.1381039648647115,0.836687600563375,0.5182279240846737,0.5096131082879116,0.5009907044778625,0.4609797210706527
2016-10-11,Colombia,Uruguay,2.0,2.0,FIFA World Cup qualification,Barranquilla,Colombia,False,False,4118,1.0937132210059506,2.0008778590564535,0.865151234363281,0.6632442204760054,0.5478695837790822,0.5858221672874209,0.5732565158651615,0.5858221672874209
2016-10-11,Czech Republic,Azerbaijan,0.0,0.0,FIFA World Cup qualification,Ostrava,Czech Republic,False,False,4119,0.6598924600056268,0.8555129148218907,1.6819457220751504,0.8930579564408905,0.15758194781359108,0.4475358389795121,0.17525544943156368,0.6167820528867072
2016-10-11,Denmark,Montenegro,0.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,False,4120,1.7434758110100277,2.00149964976624,1.3477809291025353,1.1524387298439718,0.3242225814483928,0.40529607451618677,0.3903200893121487,0.40529607451618677
2016-10-11,Germany,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Hanover,Germany,False,False,4121,1.8175027698853976,1.3160433300497159,0.4245563262479629,0.5109329160020848,0.6466490318115063,0.3799091424301074,0.7244108057688662,0.4890670839979152
2016-10-11,Iran,South Korea,1.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,False,4122,2.0361657511099427,2.3722079250761334,0.1438592818211158,0.7103000274020432,0.7586470427046804,0.8247445505684363,0.8561407181788843,0.6448499862989784
2016-10-11,Iraq,Thailand,4.0,0.0,FIFA World Cup qualification,Tehran,Iran,True,False,4123,1.116243568678921,1.3669930111974977,1.4860252217143604,1.6717766095112423,0.2181065021641399,0.27048134403542057,0.2181065021641399,0.19271957007806065
2016-10-11,Kazakhstan,Romania,0.0,0.0,FIFA World Cup qualification,Astana,Kazakhstan,False,False,4124,0.7175845330440963,1.7926357667558557,2.0936926091609975,0.7438639233843755,0.1489671320168291,0.2976673216340277,0.2565958848989881,0.36376482949778366
2016-10-11,Laos,Maldives,1.0,1.0,AFC Asian Cup qualification,Vientiane,Laos,False,False,4125,0.26673988938139886,1.790242953042287,4.370499867263891,1.9838022223967322,0.0,0.3989024517622532,0.0,0.20618288168419255
2016-10-11,Lithuania,Malta,2.0,0.0,FIFA World Cup qualification,Vilnius,Lithuania,False,False,4126,1.2059130248573136,0.3905129551958817,1.412858024998406,2.207553002370667,0.20438383617166464,0.0,0.12662206221430475,0.0
2016-10-11,Norway,San Marino,4.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,False,4127,0.6611858205771342,0.10762875288215902,1.3717630619911645,3.5005484162627094,0.23534372177095098,0.0,0.23534372177095098,0.0
2016-10-11,Poland,Armenia,2.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,False,4128,1.5622342807138696,0.2607306538570302,1.1045633643264021,2.364403135295313,0.4576709163874674,0.0,0.2768749667893541,0.12662206221430475
