date,team,opponent,elo_before,elo_after,tournament
2012-06-05,Darfur,Provence,1460.0,1418.2529075512275,Viva World Cup
2012-06-05,Provence,Darfur,1444.8152868882244,1486.5623793369969,Viva World Cup
2012-06-06,Papua New Guinea,Fiji,1504.204075763288,1505.0917654715515,Oceania Nations Cup
2012-06-06,Fiji,Papua New Guinea,1535.1269699182847,1534.2392802100212,Oceania Nations Cup
2012-06-06,Solomon Islands,New Zealand,1557.0294196162226,1553.3507879520555,Oceania Nations Cup
2012-06-06,New Zealand,Solomon Islands,1522.9367962543142,1526.6154279184814,Oceania Nations Cup
2012-06-06,Iraqi Kurdistan,Occitania,1574.2073318083396,1588.378509396397,Viva World Cup
2012-06-06,Occitania,Iraqi Kurdistan,1569.9278654989319,1555.7566879108745,Viva World Cup
2012-06-06,Tamil Eelam,Zanzibar,1477.7558268978182,1449.595203134217,Viva World Cup
2012-06-06,Zanzibar,Tamil Eelam,1546.532999268421,1574.6936230320223,Viva World Cup
2012-06-06,Provence,Northern Cyprus,1486.5623793369969,1509.6144669583616,Viva World Cup
2012-06-06,Northern Cyprus,Provence,1540.0,1516.9479123786352,Viva World Cup
2012-06-07,Western Sahara,Darfur,1445.0691077125462,1480.1419553187272,Viva World Cup
2012-06-07,Darfur,Western Sahara,1418.2529075512275,1383.1800599450464,Viva World Cup
2012-06-07,Occitania,Tamil Eelam,1555.7566879108745,1583.901086112906,Viva World Cup
2012-06-07,Tamil Eelam,Occitania,1449.595203134217,1421.4508049321855,Viva World Cup
2012-06-08,Costa Rica,El Salvador,1503.9150267982943,1504.7048726568635,FIFA World Cup qualification
2012-06-08,El Salvador,Costa Rica,1622.2266674206342,1621.436821562065,FIFA World Cup qualification
2012-06-08,Cuba,Canada,1488.7321746216314,1473.8883443561047,FIFA World Cup qualification
2012-06-08,Canada,Cuba,1592.3495668709252,1607.193397136452,FIFA World Cup qualification
2012-06-08,Honduras,Panama,1496.3467862603634,1474.643795710486,FIFA World Cup qualification
2012-06-08,Panama,Honduras,1608.6590240769297,1630.362014626807,FIFA World Cup qualification
2012-06-08,Jamaica,Guatemala,1582.164146144963,1593.660035689266,FIFA World Cup qualification
2012-06-08,Guatemala,Jamaica,1599.4738942012934,1587.9780046569906,FIFA World Cup qualification
2012-06-08,Japan,Jordan,1620.2961545784374,1637.4749499506713,FIFA World Cup qualification
2012-06-08,Jordan,Japan,1561.6296849933888,1544.4508896211548,FIFA World Cup qualification
2012-06-08,Lebanon,Uzbekistan,1480.6276364531711,1481.600710703536,FIFA World Cup qualification
2012-06-08,Uzbekistan,Lebanon,1603.1980414036327,1602.224967153268,FIFA World Cup qualification
2012-06-08,Mexico,Guyana,1553.5219813015133,1570.0207873964591,FIFA World Cup qualification
2012-06-08,Guyana,Mexico,1558.5577675472646,1542.0589614523187,FIFA World Cup qualification
2012-06-08,New Zealand,New Caledonia,1526.6154279184814,1513.359621499353,Oceania Nations Cup
2012-06-08,New Caledonia,New Zealand,1567.1986611275581,1580.4544675466866,Oceania Nations Cup
2012-06-08,Oman,Australia,1512.9830234774072,1512.822915689652,FIFA World Cup qualification
2012-06-08,Australia,Oman,1609.27440643179,1609.4345142195452,FIFA World Cup qualification
2012-06-08,Poland,Greece,1536.1748941252524,1534.539224714172,UEFA Euro
2012-06-08,Greece,Poland,1578.8308203956342,1580.4664898067147,UEFA Euro
2012-06-08,Qatar,South Korea,1565.0603073276332,1533.520887246563,FIFA World Cup qualification
2012-06-08,South Korea,Qatar,1594.0801435326666,1625.6195636137368,FIFA World Cup qualification
2012-06-08,Russia,Czech Republic,1589.8799654479621,1606.5921123544563,UEFA Euro
2012-06-08,Czech Republic,Russia,1574.2277735434113,1557.5156266369172,UEFA Euro
2012-06-08,Solomon Islands,Tahiti,1553.3507879520555,1540.6320464397293,Oceania Nations Cup
2012-06-08,Tahiti,Solomon Islands,1556.4557111012914,1569.1744526136176,Oceania Nations Cup
2012-06-08,United States,Antigua and Barbuda,1511.218343443388,1531.3053579847872,FIFA World Cup qualification
2012-06-08,Antigua and Barbuda,United States,1573.8141912184697,1553.7271766770705,FIFA World Cup qualification
2012-06-08,Western Sahara,Raetia,1480.1419553187272,1515.4393343133606,Viva World Cup
2012-06-08,Raetia,Western Sahara,1483.0940276472306,1447.7966486525972,Viva World Cup
2012-06-08,Iraqi Kurdistan,Provence,1588.378509396397,1598.9092535771235,Viva World Cup
2012-06-08,Provence,Iraqi Kurdistan,1509.6144669583616,1499.083722777635,Viva World Cup
2012-06-08,Zanzibar,Northern Cyprus,1574.6936230320223,1539.752868911792,Viva World Cup
2012-06-08,Northern Cyprus,Zanzibar,1516.9479123786352,1551.8886664988656,Viva World Cup
2012-06-09,Bolivia,Paraguay,1413.1596818610437,1434.124405724846,FIFA World Cup qualification
2012-06-09,Paraguay,Bolivia,1489.4156940492633,1468.450970185461,FIFA World Cup qualification
2012-06-09,Botswana,South Africa,1490.355117881481,1486.209782277694,FIFA World Cup qualification
2012-06-09,South Africa,Botswana,1491.7764846390664,1495.9218202428533,FIFA World Cup qualification
2012-06-09,Cape Verde,Tunisia,1524.6466959386937,1506.8796361415398,FIFA World Cup qualification
2012-06-09,Tunisia,Cape Verde,1559.8128114590158,1577.5798712561698,FIFA World Cup qualification
2012-06-09,Congo,Niger,1552.1876776628267,1560.7956913633673,FIFA World Cup qualification
2012-06-09,Niger,Congo,1494.0484127724455,1485.440399071905,FIFA World Cup qualification
2012-06-09,Equatorial Guinea,Sierra Leone,1474.5251404207304,1471.9988084605163,FIFA World Cup qualification
2012-06-09,Sierra Leone,Equatorial Guinea,1515.4463999348636,1517.9727318950777,FIFA World Cup qualification
2012-06-09,Gabon,Burkina Faso,1517.1600950966927,1526.9214106365703,FIFA World Cup qualification
2012-06-09,Burkina Faso,Gabon,1490.4905240598148,1480.7292085199372,FIFA World Cup qualification
2012-06-09,Germany,Portugal,1732.2785777981517,1738.7105927265543,UEFA Euro
2012-06-09,Portugal,Germany,1602.61125245631,1596.1792375279074,UEFA Euro
2012-06-09,Malawi,Nigeria,1521.469617805865,1518.0532387244089,FIFA World Cup qualification
2012-06-09,Nigeria,Malawi,1540.9256540674874,1544.3420331489435,FIFA World Cup qualification
2012-06-09,Morocco,Ivory Coast,1528.1442616437846,1530.302957902645,FIFA World Cup qualification
2012-06-09,Ivory Coast,Morocco,1678.494328772308,1676.3356325134478,FIFA World Cup qualification
2012-06-09,Namibia,Kenya,1485.7598038488295,1497.6685954396419,FIFA World Cup qualification
2012-06-09,Kenya,Namibia,1513.1198511622613,1501.211059571449,FIFA World Cup qualification
2012-06-09,Netherlands,Denmark,1700.4004800742207,1686.7088731476413,UEFA Euro
2012-06-09,Denmark,Netherlands,1565.7862095794662,1579.4778165060457,UEFA Euro
2012-06-09,Uganda,Senegal,1562.4023073670999,1558.4690482093001,FIFA World Cup qualification
2012-06-09,Senegal,Uganda,1569.1200515020787,1573.0533106598784,FIFA World Cup qualification
2012-06-09,Venezuela,Chile,1521.8629261038395,1495.533627333548,FIFA World Cup qualification
2012-06-09,Chile,Venezuela,1562.1514607888944,1588.4807595591858,FIFA World Cup qualification
2012-06-09,Zambia,Ghana,1648.7242820659396,1658.9418313471394,FIFA World Cup qualification
2012-06-09,Ghana,Zambia,1633.9509414936624,1623.7333922124626,FIFA World Cup qualification
2012-06-09,Tamil Eelam,Raetia,1421.4508049321855,1462.3268130795716,Viva World Cup
2012-06-09,Raetia,Tamil Eelam,1447.7966486525972,1406.9206405052112,Viva World Cup
2012-06-09,Occitania,Western Sahara,1583.901086112906,1608.0649638655625,Viva World Cup
2012-06-09,Western Sahara,Occitania,1515.4393343133606,1491.275456560704,Viva World Cup
2012-06-09,Provence,Zanzibar,1499.083722777635,1463.744662733404,Viva World Cup
2012-06-09,Zanzibar,Provence,1539.752868911792,1575.091928956023,Viva World Cup
2012-06-09,Iraqi Kurdistan,Northern Cyprus,1598.9092535771235,1610.9174815597382,Viva World Cup
2012-06-09,Northern Cyprus,Iraqi Kurdistan,1551.8886664988656,1539.880438516251,Viva World Cup
2012-06-10,DR Congo,Togo,1545.0259288168522,1555.9513730035744,FIFA World Cup qualification
2012-06-10,Togo,DR Congo,1447.4294886384826,1436.5040444517604,FIFA World Cup qualification
2012-06-10,Ecuador,Colombia,1487.7794272959331,1500.0080743948124,FIFA World Cup qualification
2012-06-10,Colombia,Ecuador,1522.8425956736266,1510.6139485747474,FIFA World Cup qualification
2012-06-10,Ethiopia,Central African Republic,1479.5345041668172,1497.3619367122578,FIFA World Cup qualification
2012-06-10,Central African Republic,Ethiopia,1506.3177546943132,1488.4903221488726,FIFA World Cup qualification
2012-06-10,Guinea,Egypt,1592.8983639713076,1573.662741113471,FIFA World Cup qualification
2012-06-10,Egypt,Guinea,1592.0514247086278,1611.2870475664645,FIFA World Cup qualification
2012-06-10,Republic of Ireland,Croatia,1620.3011481913206,1604.5181074165134,UEFA Euro
2012-06-10,Croatia,Republic of Ireland,1602.1475639303321,1617.9306047051393,UEFA Euro
2012-06-10,Lesotho,Sudan,1481.0206376455587,1477.723448452987,FIFA World Cup qualification
2012-06-10,Sudan,Lesotho,1503.3829598070406,1506.6801489996124,FIFA World Cup qualification
2012-06-10,Liberia,Angola,1465.2142278819167,1463.6377361509412,FIFA World Cup qualification
2012-06-10,Angola,Liberia,1528.563593219742,1530.1400849507174,FIFA World Cup qualification
2012-06-10,Libya,Cameroon,1555.8422050224333,1569.5116063688683,FIFA World Cup qualification
2012-06-10,Cameroon,Libya,1524.941160791148,1511.2717594447129,FIFA World Cup qualification
2012-06-10,Mali,Algeria,1538.2476527096553,1551.6298229118233,FIFA World Cup qualification
2012-06-10,Algeria,Mali,1500.628549764284,1487.2463795621159,FIFA World Cup qualification
2012-06-10,Mozambique,Zimbabwe,1473.2733809431563,1469.250923772328,FIFA World Cup qualification
2012-06-10,Zimbabwe,Mozambique,1477.7687910367106,1481.791248207539,FIFA World Cup qualification
2012-06-10,Rwanda,Benin,1503.0560516892087,1497.466482075616,FIFA World Cup qualification
2012-06-10,Benin,Rwanda,1467.040938792027,1472.6305084056196,FIFA World Cup qualification
2012-06-10,Solomon Islands,New Zealand,1540.6320464397293,1527.124364254612,Oceania Nations Cup
2012-06-10,New Zealand,Solomon Islands,1513.359621499353,1526.8673036844702,Oceania Nations Cup
2012-06-10,Spain,Italy,1722.8937370832973,1719.491340352751,UEFA Euro
2012-06-10,Italy,Spain,1599.7752279746765,1603.1776247052228,UEFA Euro
2012-06-10,Tahiti,New Caledonia,1569.1744526136176,1579.499003516086,Oceania Nations Cup
2012-06-10,New Caledonia,Tahiti,1580.4544675466866,1570.1299166442182,Oceania Nations Cup
2012-06-10,Tanzania,Gambia,1414.5154486685378,1427.258608547765,FIFA World Cup qualification
2012-06-10,Gambia,Tanzania,1461.8417912290383,1449.098631349811,FIFA World Cup qualification
2012-06-10,Uruguay,Peru,1599.861329842557,1608.7086860991205,FIFA World Cup qualification
2012-06-10,Peru,Uruguay,1455.3307113664157,1446.4833551098523,FIFA World Cup qualification
2012-06-11,France,England,1561.5986482179028,1562.248867661121,UEFA Euro
2012-06-11,England,France,1584.2215035771544,1583.5712841339362,UEFA Euro
2012-06-11,Ukraine,Sweden,1500.6496598780375,1511.4507540555214,UEFA Euro
2012-06-11,Sweden,Ukraine,1628.5422919584128,1617.7411977809288,UEFA Euro
2012-06-12,Antigua and Barbuda,Jamaica,1553.7271766770705,1551.159402459022,FIFA World Cup qualification
2012-06-12,Jamaica,Antigua and Barbuda,1593.660035689266,1596.2278099073144,FIFA World Cup qualification
2012-06-12,Australia,Japan,1609.4345142195452,1606.3714443383706,FIFA World Cup qualification
2012-06-12,Japan,Australia,1637.4749499506713,1640.538019831846,FIFA World Cup qualification
2012-06-12,Canada,Honduras,1607.193397136452,1598.4252969843797,FIFA World Cup qualification
2012-06-12,Honduras,Canada,1474.643795710486,1483.4118958625584,FIFA World Cup qualification
2012-06-12,El Salvador,Mexico,1621.436821562065,1600.28433660121,FIFA World Cup qualification
2012-06-12,Mexico,El Salvador,1570.0207873964591,1591.173272357314,FIFA World Cup qualification
2012-06-12,Greece,Czech Republic,1580.4664898067147,1569.8068700340687,UEFA Euro
2012-06-12,Czech Republic,Greece,1557.5156266369172,1568.1752464095632,UEFA Euro
2012-06-12,Guatemala,United States,1587.9780046569906,1581.63793240808,FIFA World Cup qualification
2012-06-12,United States,Guatemala,1531.3053579847872,1537.6454302336979,FIFA World Cup qualification
2012-06-12,Guyana,Costa Rica,1542.0589614523187,1502.84433131671,FIFA World Cup qualification
2012-06-12,Costa Rica,Guyana,1504.7048726568635,1543.9195027924723,FIFA World Cup qualification
2012-06-12,Iran,Qatar,1659.089073207623,1650.521727449745,FIFA World Cup qualification
2012-06-12,Qatar,Iran,1533.520887246563,1542.088233004441,FIFA World Cup qualification
2012-06-12,Iraq,Oman,1614.8427122415965,1610.5605351331503,FIFA World Cup qualification
2012-06-12,Oman,Iraq,1512.822915689652,1517.1050927980982,FIFA World Cup qualification
2012-06-12,South Korea,Lebanon,1625.6195636137368,1635.9659305846974,FIFA World Cup qualification
2012-06-12,Lebanon,South Korea,1481.600710703536,1471.2543437325753,FIFA World Cup qualification
2012-06-12,Panama,Cuba,1630.362014626807,1635.9412541683382,FIFA World Cup qualification
2012-06-12,Cuba,Panama,1473.8883443561047,1468.3091048145734,FIFA World Cup qualification
2012-06-12,Poland,Russia,1534.539224714172,1533.7365725508923,UEFA Euro
2012-06-12,Russia,Poland,1606.5921123544563,1607.394764517736,UEFA Euro
2012-06-13,Denmark,Portugal,1579.4778165060457,1569.958152118477,UEFA Euro
2012-06-13,Portugal,Denmark,1596.1792375279074,1605.698901915476,UEFA Euro
2012-06-13,Netherlands,Germany,1686.7088731476413,1678.1945256218255,UEFA Euro
2012-06-13,Germany,Netherlands,1738.7105927265543,1747.22494025237,UEFA Euro
2012-06-14,Italy,Croatia,1603.1776247052228,1603.6019945784783,UEFA Euro
2012-06-14,Croatia,Italy,1617.9306047051393,1617.5062348318838,UEFA Euro
2012-06-14,Spain,Republic of Ireland,1719.491340352751,1732.4237510559312,UEFA Euro
2012-06-14,Republic of Ireland,Spain,1604.5181074165134,1591.5856967133332,UEFA Euro
2012-06-15,Sweden,England,1617.7411977809288,1606.7608673241314,UEFA Euro
2012-06-15,England,Sweden,1583.5712841339362,1594.5516145907336,UEFA Euro
2012-06-15,Ukraine,France,1511.4507540555214,1494.3406250024864,UEFA Euro
2012-06-15,France,Ukraine,1562.248867661121,1579.358996714156,UEFA Euro
2012-06-15,Algeria,Gambia,1487.2463795621159,1503.5761970197975,African Cup of Nations qualification
2012-06-15,Gambia,Algeria,1449.098631349811,1432.7688138921294,African Cup of Nations qualification
2012-06-15,Egypt,Central African Republic,1611.2870475664645,1587.8006893031893,African Cup of Nations qualification
2012-06-15,Central African Republic,Egypt,1488.4903221488726,1511.9766804121477,African Cup of Nations qualification
2012-06-16,Greece,Russia,1569.8068700340687,1580.8845354214466,UEFA Euro
2012-06-16,Russia,Greece,1607.394764517736,1596.317099130358,UEFA Euro
2012-06-16,Poland,Czech Republic,1533.7365725508923,1521.871648892933,UEFA Euro
2012-06-16,Czech Republic,Poland,1568.1752464095632,1580.0401700675225,UEFA Euro
2012-06-16,Nigeria,Rwanda,1544.3420331489435,1557.8591837870879,African Cup of Nations qualification
2012-06-16,Rwanda,Nigeria,1497.466482075616,1483.9493314374718,African Cup of Nations qualification
2012-06-16,Uganda,Congo,1558.4690482093001,1579.1615479072286,African Cup of Nations qualification
2012-06-16,Congo,Uganda,1560.7956913633673,1540.1031916654388,African Cup of Nations qualification
2012-06-16,Sierra Leone,São Tomé and Príncipe,1517.9727318950777,1532.7924920932987,African Cup of Nations qualification
2012-06-16,São Tomé and Príncipe,Sierra Leone,1494.4201279265747,1479.6003677283536,African Cup of Nations qualification
2012-06-16,Cameroon,Guinea-Bissau,1511.2717594447129,1518.2082333845894,African Cup of Nations qualification
2012-06-16,Guinea-Bissau,Cameroon,1402.5569810327972,1395.6205070929207,African Cup of Nations qualification
2012-06-16,Malawi,Chad,1518.0532387244089,1529.6166585830808,African Cup of Nations qualification
2012-06-16,Chad,Malawi,1433.599015912377,1422.035596053705,African Cup of Nations qualification
2012-06-16,Cape Verde,Madagascar,1506.8796361415398,1516.4422544529034,African Cup of Nations qualification
2012-06-16,Madagascar,Cape Verde,1379.32571418323,1369.7630958718664,African Cup of Nations qualification
2012-06-16,Namibia,Liberia,1497.6685954396419,1492.1529538145585,African Cup of Nations qualification
2012-06-16,Liberia,Namibia,1463.6377361509412,1469.1533777760246,African Cup of Nations qualification
2012-06-17,Denmark,Germany,1569.958152118477,1564.659277788441,UEFA Euro
2012-06-17,Germany,Denmark,1747.22494025237,1752.5238145824062,UEFA Euro
2012-06-17,Portugal,Netherlands,1605.698901915476,1617.7557294815238,UEFA Euro
2012-06-17,Netherlands,Portugal,1678.1945256218255,1666.1376980557777,UEFA Euro
2012-06-17,Benin,Ethiopia,1472.6305084056196,1469.4308043084845,African Cup of Nations qualification
2012-06-17,Ethiopia,Benin,1497.3619367122578,1500.5616408093929,African Cup of Nations qualification
2012-06-17,Zimbabwe,Burundi,1481.791248207539,1492.6960488703685,African Cup of Nations qualification
2012-06-17,Burundi,Zimbabwe,1484.4686621274536,1473.563861464624,African Cup of Nations qualification
2012-06-17,Togo,Kenya,1436.5040444517604,1449.9855432454956,African Cup of Nations qualification
2012-06-17,Kenya,Togo,1501.211059571449,1487.7295607777137,African Cup of Nations qualification
2012-06-17,DR Congo,Seychelles,1555.9513730035744,1567.1506512592216,African Cup of Nations qualification
2012-06-17,Seychelles,DR Congo,1429.2443306153139,1418.0450523596667,African Cup of Nations qualification
2012-06-17,Mozambique,Tanzania,1469.250923772328,1463.4405682738284,African Cup of Nations qualification
2012-06-17,Tanzania,Mozambique,1427.258608547765,1433.0689640462647,African Cup of Nations qualification
2012-06-18,Croatia,Spain,1617.5062348318838,1610.6982626978595,UEFA Euro
2012-06-18,Spain,Croatia,1732.4237510559312,1739.2317231899556,UEFA Euro
2012-06-18,Italy,Republic of Ireland,1603.6019945784783,1618.0834160499644,UEFA Euro
2012-06-18,Republic of Ireland,Italy,1591.5856967133332,1577.104275241847,UEFA Euro
2012-06-19,Sweden,France,1606.7608673241314,1620.5802803286015,UEFA Euro
2012-06-19,France,Sweden,1579.358996714156,1565.539583709686,UEFA Euro
2012-06-19,Ukraine,England,1494.3406250024864,1484.3466977702483,UEFA Euro
2012-06-19,England,Ukraine,1594.5516145907336,1604.5455418229717,UEFA Euro
2012-06-21,Czech Republic,Portugal,1580.0401700675225,1571.121467128816,UEFA Euro
2012-06-21,Portugal,Czech Republic,1617.7557294815238,1626.6744324202302,UEFA Euro
2012-06-22,Germany,Greece,1752.5238145824062,1760.662825205171,UEFA Euro
2012-06-22,Greece,Germany,1580.8845354214466,1572.7455247986818,UEFA Euro
2012-06-22,Saudi Arabia,Kuwait,1515.3977597263186,1530.6408567025344,Arab Cup
2012-06-22,Kuwait,Saudi Arabia,1545.7817812451158,1530.5386842689,Arab Cup
2012-06-23,Libya,Yemen,1569.5116063688683,1579.3372147336645,Arab Cup
2012-06-23,Yemen,Libya,1444.535207349869,1434.709598985073,Arab Cup
2012-06-23,Spain,France,1739.2317231899556,1747.3008368840185,UEFA Euro
2012-06-23,France,Spain,1565.539583709686,1557.470470015623,UEFA Euro
2012-06-24,England,Italy,1604.5455418229717,1604.9349960848185,UEFA Euro
2012-06-24,Italy,England,1618.0834160499644,1617.6939617881176,UEFA Euro
2012-06-24,Iraq,Lebanon,1610.5605351331503,1616.752873282417,Arab Cup
2012-06-24,Lebanon,Iraq,1471.2543437325753,1465.0620055833085,Arab Cup
2012-06-25,Kuwait,Palestine,1530.5386842689,1545.2405423357668,Arab Cup
2012-06-25,Palestine,Kuwait,1523.6321001930821,1508.9302421262153,Arab Cup
2012-06-26,Bahrain,Yemen,1507.35046718667,1489.2592209301777,Arab Cup
2012-06-26,Yemen,Bahrain,1434.709598985073,1452.8008452415652,Arab Cup
2012-06-27,Lebanon,Sudan,1465.0620055833085,1451.850260313454,Arab Cup
2012-06-27,Sudan,Lebanon,1506.6801489996124,1519.8918942694668,Arab Cup
2012-06-27,Portugal,Spain,1626.6744324202302,1630.013250052681,UEFA Euro
2012-06-27,Spain,Portugal,1747.3008368840185,1743.9620192515677,UEFA Euro
2012-06-28,Germany,Italy,1760.662825205171,1746.765390976805,UEFA Euro
2012-06-28,Italy,Germany,1617.6939617881176,1631.5913960164835,UEFA Euro
2012-06-28,Saudi Arabia,Palestine,1530.6408567025344,1527.2743407044486,Arab Cup
2012-06-28,Palestine,Saudi Arabia,1508.9302421262153,1512.296758124301,Arab Cup
2012-06-29,Libya,Bahrain,1579.3372147336645,1586.8011325204632,Arab Cup
2012-06-29,Bahrain,Libya,1489.2592209301777,1481.795303143379,Arab Cup
2012-06-30,Sudan,Iraq,1519.8918942694668,1522.60972688469,Arab Cup
2012-06-30,Iraq,Sudan,1616.752873282417,1614.035040667194,Arab Cup
2012-06-30,Central African Republic,Egypt,1511.9766804121477,1510.934600329327,African Cup of Nations qualification
2012-06-30,Egypt,Central African Republic,1587.8006893031893,1588.84276938601,African Cup of Nations qualification
2012-07-01,Spain,Italy,1743.9620192515677,1757.0225465017,UEFA Euro
2012-07-01,Italy,Spain,1631.5913960164835,1618.5308687663512,UEFA Euro
2012-07-03,Saudi Arabia,Libya,1527.2743407044486,1510.5348332314995,Arab Cup
2012-07-03,Libya,Saudi Arabia,1586.8011325204632,1603.5406399934122,Arab Cup
2012-07-05,Saudi Arabia,Iraq,1510.5348332314995,1500.6355738916404,Arab Cup
2012-07-05,Iraq,Saudi Arabia,1614.035040667194,1623.934300007053,Arab Cup
2012-07-13,Aruba,Curacao,1486.3440961426284,1492.8422410374515,ABCS Tournament
2012-07-13,Curacao,Aruba,1459.3024753041025,1452.8043304092794,ABCS Tournament
2012-07-13,Suriname,Bonaire,1497.3708587909732,1517.4820575903695,ABCS Tournament
2012-07-13,Bonaire,Suriname,1499.3025996952817,1479.1914008958852,ABCS Tournament
2012-07-15,Aruba,Suriname,1492.8422410374515,1500.7065882975014,ABCS Tournament
2012-07-15,Suriname,Aruba,1517.4820575903695,1509.6177103303196,ABCS Tournament
2012-07-15,Bonaire,Curacao,1479.1914008958852,1457.675352809054,ABCS Tournament
2012-07-15,Curacao,Bonaire,1452.8043304092794,1474.3203784961106,ABCS Tournament
2012-07-18,Guam,Northern Mariana Islands,1465.6957763653043,1477.8927884835832,EAFF Championship
2012-07-18,Northern Mariana Islands,Guam,1500.0,1487.802987881721,EAFF Championship
2012-07-20,Northern Mariana Islands,Macau,1487.802987881721,1463.5889405945331,EAFF Championship
2012-07-20,Macau,Northern Mariana Islands,1389.950747195577,1414.1647944827648,EAFF Championship
2012-07-22,Guam,Macau,1477.8927884835832,1487.7066772634096,EAFF Championship
2012-07-22,Macau,Guam,1414.1647944827648,1404.3509057029385,EAFF Championship
2012-08-22,India,Syria,1479.6164445675663,1486.610738384053,Nehru Cup
2012-08-22,Syria,India,1471.8604180586742,1464.8661242421874,Nehru Cup
2012-08-23,Maldives,Nepal,1468.2795186724582,1477.4043313381546,Nehru Cup
2012-08-23,Nepal,Maldives,1437.7944027856188,1428.6695901199223,Nehru Cup
2012-08-24,Syria,Cameroon,1464.8661242421874,1466.3894829177173,Nehru Cup
2012-08-24,Cameroon,Syria,1518.2082333845894,1516.6848747090596,Nehru Cup
2012-08-25,India,Maldives,1486.610738384053,1498.7843818596975,Nehru Cup
2012-08-25,Maldives,India,1477.4043313381546,1465.2306878625102,Nehru Cup
2012-08-26,Nepal,Cameroon,1428.6695901199223,1413.6304861913645,Nehru Cup
2012-08-26,Cameroon,Nepal,1516.6848747090596,1531.7239786376174,Nehru Cup
2012-08-27,Maldives,Syria,1465.2306878625102,1475.2640405415868,Nehru Cup
2012-08-27,Syria,Maldives,1466.3894829177173,1456.3561302386406,Nehru Cup
2012-08-28,India,Nepal,1498.7843818596975,1493.9083143700936,Nehru Cup
2012-08-28,Nepal,India,1413.6304861913645,1418.5065536809684,Nehru Cup
2012-08-29,Cameroon,Maldives,1531.7239786376174,1544.3076398761489,Nehru Cup
2012-08-29,Maldives,Cameroon,1475.2640405415868,1462.6803793030554,Nehru Cup
2012-08-30,Syria,Nepal,1456.3561302386406,1469.7284665502148,Nehru Cup
2012-08-30,Nepal,Syria,1418.5065536809684,1405.1342173693943,Nehru Cup
2012-08-31,India,Cameroon,1493.9083143700936,1482.4903125903254,Nehru Cup
2012-08-31,Cameroon,India,1544.3076398761489,1555.7256416559171,Nehru Cup
2012-09-02,India,Cameroon,1482.4903125903254,1481.721483675591,Nehru Cup
2012-09-02,Cameroon,India,1555.7256416559171,1556.4944705706516,Nehru Cup
2012-09-05,Martinique,British Virgin Islands,1491.5501831272697,1507.8951003997443,CFU Caribbean Cup qualification
2012-09-05,British Virgin Islands,Martinique,1420.8893476251546,1404.5444303526801,CFU Caribbean Cup qualification
2012-09-05,Montserrat,Suriname,1402.6170577557946,1381.574805906496,CFU Caribbean Cup qualification
2012-09-05,Suriname,Montserrat,1509.6177103303196,1530.659962179618,CFU Caribbean Cup qualification
2012-09-07,Albania,Cyprus,1442.2575924538985,1454.6051374057286,FIFA World Cup qualification
2012-09-07,Cyprus,Albania,1373.323502718544,1360.975957766714,FIFA World Cup qualification
2012-09-07,Andorra,Hungary,1335.9264771919031,1315.6410978393183,FIFA World Cup qualification
2012-09-07,Hungary,Andorra,1552.6333911018908,1572.9187704544756,FIFA World Cup qualification
2012-09-07,Argentina,Paraguay,1578.7097915973752,1589.0435757007501,FIFA World Cup qualification
2012-09-07,Paraguay,Argentina,1468.450970185461,1458.1171860820862,FIFA World Cup qualification
2012-09-07,Azerbaijan,Israel,1409.9633590838405,1410.327936637982,FIFA World Cup qualification
2012-09-07,Israel,Azerbaijan,1518.4095035741586,1518.044926020017,FIFA World Cup qualification
2012-09-07,Bermuda,Puerto Rico,1510.7061401598012,1495.5269150666415,CFU Caribbean Cup qualification
2012-09-07,Puerto Rico,Bermuda,1506.5546642479942,1521.7338893411538,CFU Caribbean Cup qualification
2012-09-07,British Virgin Islands,Suriname,1404.5444303526801,1385.958004372537,CFU Caribbean Cup qualification
2012-09-07,Suriname,British Virgin Islands,1530.659962179618,1549.2463881597612,CFU Caribbean Cup qualification
2012-09-07,Bulgaria,Italy,1421.5316403978472,1425.6139165419472,FIFA World Cup qualification
2012-09-07,Italy,Bulgaria,1618.5308687663512,1614.4485926222512,FIFA World Cup qualification
2012-09-07,Canada,Panama,1598.4252969843797,1610.7563566164824,FIFA World Cup qualification
2012-09-07,Panama,Canada,1635.9412541683382,1623.6101945362354,FIFA World Cup qualification
2012-09-07,Colombia,Uruguay,1510.6139485747474,1538.957662234133,FIFA World Cup qualification
2012-09-07,Uruguay,Colombia,1608.7086860991205,1580.3649724397349,FIFA World Cup qualification
2012-09-07,Costa Rica,Mexico,1543.9195027924723,1518.0296493039812,FIFA World Cup qualification
2012-09-07,Mexico,Costa Rica,1591.173272357314,1617.0631258458052,FIFA World Cup qualification
2012-09-07,Croatia,North Macedonia,1610.6982626978595,1615.9973340774375,FIFA World Cup qualification
2012-09-07,North Macedonia,Croatia,1443.2928582638783,1437.9937868843003,FIFA World Cup qualification
2012-09-07,Cuba,Honduras,1468.3091048145734,1435.7695033171944,FIFA World Cup qualification
2012-09-07,Honduras,Cuba,1483.4118958625584,1515.9514973599373,FIFA World Cup qualification
2012-09-07,Ecuador,Bolivia,1500.0080743948124,1508.3450692179806,FIFA World Cup qualification
2012-09-07,Bolivia,Ecuador,1434.124405724846,1425.7874109016777,FIFA World Cup qualification
